Journal,Link,Since
Pharmacology & Pharmacy,https://www.scirp.org/journal/pp,2025-06-20 17:37:18
PharmacologyOnline (PhOL),http://pharmacologyonline.silae.it/front,2025-06-20 17:37:18
Pharmacy,https://www.mdpi.com/journal/pharmacy,2025-06-20 17:37:18
PHARMANEST: An International Journal of Advances in Pharmaceutical Sciences,http://www.pharmanest.net/,2025-06-20 17:37:18
Philosophies,https://www.mdpi.com/journal/philosophies,2025-06-20 17:37:18
Photochem,https://www.mdpi.com/journal/photochem,2025-06-20 17:37:18
Photonics,https://www.mdpi.com/journal/photonics,2025-06-20 17:37:18
Phycology,https://www.mdpi.com/journal/phycology,2025-06-20 17:37:18
Physchem,https://www.mdpi.com/journal/physchem,2025-06-20 17:37:18
Physical Education and Sports Research Journal (Academic Sports Scholars),http://pe.lsrj.in/,2025-06-20 17:37:18
Physical Sciences Forum *,https://www.mdpi.com/journal/psf,2025-06-20 17:37:18
Physics,https://www.mdpi.com/journal/physics,2025-06-20 17:37:18
Physiologia,https://www.mdpi.com/journal/physiologia,2025-06-20 17:37:18
Pioneer-scientists (Pioneer Scientists),http://pioneer-scientists.org/,2025-06-20 17:37:18
Plant Digest,http://plantdigest.co.uk/index.php,2025-06-20 17:37:18
Plants,https://www.mdpi.com/journal/plants,2025-06-20 17:37:18
Plants Journal / Journal of Medicinal Plants Studies,http://www.plantsjournal.com/,2025-06-20 17:37:18
Plasma,https://www.mdpi.com/journal/plasma,2025-06-20 17:37:18
Platforms,https://www.mdpi.com/journal/platforms,2025-06-20 17:37:18
POLISH POLAR RESEARCH (hijacker of a legitimate journal),http://www.polishpolar.com/,2025-06-20 17:37:18
Pollutants,https://www.mdpi.com/journal/pollutants,2025-06-20 17:37:18
Polymer Crystallization,https://www.hindawi.com/journals/pcrys/,2025-06-20 17:37:18
Polymers,https://www.mdpi.com/journal/polymers,2025-06-20 17:37:18
Polysaccharides,https://www.mdpi.com/journal/polysaccharides,2025-06-20 17:37:18
Positioning,https://www.scirp.org/journal/pos,2025-06-20 17:37:18
Poultry,https://www.mdpi.com/journal/poultry,2025-06-20 17:37:18
Powders,https://www.mdpi.com/journal/powders,2025-06-20 17:37:18
PPAR Research,https://www.hindawi.com/journals/ppar/,2025-06-20 17:37:18
Premier Journal of Artificial Intelligence (PJAI),https://premierscience.com/pjai/,2025-06-20 17:37:18
Premier Journal of Biomedical Science,,2025-06-20 17:37:18
Premier Journal of Business and Management (PJBM),https://premierscience.com/pjbm/,2025-06-20 17:37:18
Premier Journal of Cardiology,,2025-06-20 17:37:18
Premier Journal of Computer Science (PJCS),https://premierscience.com/pjcs/,2025-06-20 17:37:18
Premier Journal of Data Science (PJDS),https://premierscience.com/pjds/,2025-06-20 17:37:18
Premier Journal of Economics,,2025-06-20 17:37:18
Premier Journal of Engineering (PJE),https://premierscience.com/pje/,2025-06-20 17:37:18
Premier Journal of Environmental Science (PJES),https://premierscience.com/pjes/,2025-06-20 17:37:18
Premier Journal of Genetics (PJG),https://premierscience.com/pjg/,2025-06-20 17:37:18
Premier Journal of Immunology (PJI),https://premierscience.com/pji/,2025-06-20 17:37:18
Premier Journal of Infectious Diseases,,2025-06-20 17:37:18
Premier Journal of Neuroscience (PJN),https://premierscience.com/pjn/,2025-06-20 17:37:18
Premier Journal of Plant Biology (PJPB),https://premierscience.com/pjpb/,2025-06-20 17:37:18
Premier Journal of Psychology,,2025-06-20 17:37:18
Premier Journal of Public Health (PJPH),https://premierscience.com/pjph/,2025-06-20 17:37:18
Premier Journal of Science (PJS),https://premierscience.com/pjs/,2025-06-20 17:37:18
Premier Journal of Social Science (PJSS),https://premierscience.com/pjss/,2025-06-20 17:37:18
Preslia Journal (hijacker of a legitimate journal),http://presliajournal.com/,2025-06-20 17:37:18
Proceedings *,https://www.mdpi.com/journal/proceedings,2025-06-20 17:37:18
Processes,https://www.mdpi.com/journal/processes,2025-06-20 17:37:18
Professionals Center for Business Research,http://pcbr.net/,2025-06-20 17:37:18
Progress in Physics,http://www.ptep-online.com/,2025-06-20 17:37:18
Prostate Cancer,https://www.hindawi.com/journals/pc/,2025-06-20 17:37:18
Prosthesis,https://www.mdpi.com/journal/prosthesis,2025-06-20 17:37:18
Proteomes,https://www.mdpi.com/journal/proteomes,2025-06-20 17:37:18
Psych,https://www.mdpi.com/journal/psych,2025-06-20 17:37:18
Psyche: A Journal of Entomology,https://www.hindawi.com/journals/psyche/,2025-06-20 17:37:18
Psychiatry International,https://www.mdpi.com/journal/psychiatryint,2025-06-20 17:37:18
Psychiatry Journal,https://www.hindawi.com/journals/psychiatry/,2025-06-20 17:37:18
Psychoactives,https://www.mdpi.com/journal/psychoactives,2025-06-20 17:37:18
Psychology,https://www.scirp.org/journal/psych,2025-06-20 17:37:18
Publications,https://www.mdpi.com/journal/publications,2025-06-20 17:37:18
Pulmonary Medicine,https://www.hindawi.com/journals/pm/,2025-06-20 17:37:18
PunarnaV,http://www.punarnav.com/,2025-06-20 17:37:18
Pyxis Journal,http://pyxis-journal.ru/,2025-06-20 17:37:18
Quantum Beam Science,https://www.mdpi.com/journal/qubs,2025-06-20 17:37:18
Quantum Engineering,https://www.hindawi.com/journals/que/,2025-06-20 17:37:18
Quantum Reports,https://www.mdpi.com/journal/quantumrep,2025-06-20 17:37:18
Quarterly Physics Review,http://journals.ke-i.org/index.php/qpr,2025-06-20 17:37:18
Quaternary,https://www.mdpi.com/journal/quaternary,2025-06-20 17:37:18
Radiation,https://www.mdpi.com/journal/radiation,2025-06-20 17:37:18
Radiology Research and Practice,https://www.hindawi.com/journals/rrp/,2025-06-20 17:37:18
Reactions,https://www.mdpi.com/journal/reactions,2025-06-20 17:37:18
Receptors,https://www.mdpi.com/journal/receptors,2025-06-20 17:37:18
Recycling,https://www.mdpi.com/journal/recycling,2025-06-20 17:37:18
Reef Resources Assessment and Management Technical Paper,http://behaviorsciences.com/,2025-06-20 17:37:18
Rehabilitation Research and Practice,https://www.hindawi.com/journals/rerp/,2025-06-20 17:37:18
Religions,https://www.mdpi.com/journal/religions,2025-06-20 17:37:18
Remedy Open Access,http://remedyoa.com/,2025-06-20 17:37:18
Remote Sensing,https://www.mdpi.com/journal/remotesensing,2025-06-20 17:37:18
Reports,https://www.mdpi.com/journal/reports,2025-06-20 17:37:18
Reproductive Medicine,https://www.mdpi.com/journal/reprodmed,2025-06-20 17:37:18
Research Ambition,http://researchambition.com/,2025-06-20 17:37:18
Research Chronicler,http://research-chronicler.com/reschro/index.asp,2025-06-20 17:37:18
Research Chronicles (Research Chronicle in Health Sciences),http://www.reschrone.com/,2025-06-20 17:37:18
Research Dimension,http://rd.researchdirection.org/Default.aspx,2025-06-20 17:37:18
Research Directions: International Multidisciplinary Research Journal (Research Directions Journal),http://researchdirection.org/Default.aspx,2025-06-20 17:37:18
Research in Biotechnology,http://www.researchinbiotechnology.com/home,2025-06-20 17:37:18
Research in Pharmacy and Health Sciences,http://www.rphsonline.com/,2025-06-20 17:37:18
Research Innovator,http://research-chronicler.com/resinv/index.asp,2025-06-20 17:37:18
Research Inspiration,http://researchinspiration.com/,2025-06-20 17:37:18
Research Inventy: International Journal of Engineering and Science,http://www.researchinventy.com/index.html,2025-06-20 17:37:18
"Research Journal of Life Sciences, Bioinformatics, Pharmaceutical, and Chemical Sciences (RJLBPCS)",http://rjlbpcs.com/,2025-06-20 17:37:18
"Research Journal of Pharmaceutical, Biological and Chemical Sciences (RJPBCS)",http://www.rjpbcs.com/index.html,2025-06-20 17:37:18
Research on Modern Higher Education (published by Asian Academic Press),http://www.remhe.org/,2025-06-20 17:37:18
Research Opinions in Animal and Veterinary Sciences (ROAVS),http://www.roavs.com/,2025-06-20 17:37:18
Research Scholar,http://www.researchscholar.co.in/,2025-06-20 17:37:18
Research (French version),http://www.labome.org/,2025-06-20 17:37:18
"Research, Society and Development",https://rsdjournal.org/index.php/rsd,2025-06-20 17:37:18
ResearchDesk,http://researchdesk.net/,2025-06-20 17:37:18
Researchers World – Journal of Arts Science & Commerce,http://www.researchersworld.com/index.html,2025-06-20 17:37:18
Resources,https://www.mdpi.com/journal/resources,2025-06-20 17:37:18
Review of Research,http://ror.isrj.org/,2025-06-20 17:37:18
Reviews of Progress,http://reviewsofprogress.org/,2025-06-20 17:37:18
Revista Brasileira de Administração Científica,https://sustenere.inf.br/index.php/rbadm,2025-06-20 17:37:18
Revista Campo da História (RCDH),https://ojs.campodahistoria.com.br/ojs/index.php/rcdh,2025-06-20 17:37:18
Revista Caribeña de Ciencias Sociales,https://ojs.southfloridapublishing.com/ojs/index.php/rccs/index,2025-06-20 17:37:18
Revista Científica Acertte,https://acertte.org/index.php/acertte,2025-06-20 17:37:18
Revista Científica Multidisciplinar (RECIMA21),https://recima21.com.br/index.php/recima21,2025-06-20 17:37:18
Revista Científica Multidisciplinar Núcleo do Conhecimento,https://www.nucleodoconhecimento.com.br/,2025-06-20 17:37:18
Revista Científica Saúde e Tecnologia (RECISATEC),https://recisatec.com.br/index.php/recisatec,2025-06-20 17:37:18
Revista Contemporânea,https://revistacontemporanea.com/,2025-06-20 17:37:18
Revista da Associação Brasileira de Farmácias Vivas (RABFV),https://periodicos.newsciencepubl.com/RABFV,2025-06-20 17:37:18
Revista de Educacion (hijacker of a legitimate journal),http://revistaeducacion.org/,2025-06-20 17:37:18
Revista de Políticas Públicas & Cidades (RPPC),https://journalppc.com/RPPC,2025-06-20 17:37:18
Revista de Gestão e Secretariado (GeSeC),https://ojs.revistagesec.org.br/secretariado/index,2025-06-20 17:37:18
Revista de Gestão Social e Ambiental,https://rgsa.emnuvens.com.br/rgsa,2025-06-20 17:37:18
Revista Electrónica de las Ciencias Computacionales e Informática (RECI),http://www.reci.org.mx/,2025-06-20 17:37:18
Revista FOCO,https://ojs.focopublicacoes.com.br/foco/index,2025-06-20 17:37:18
Revista Gestão e Conhecimento (RGC),https://ojs.revistagc.com.br/ojs/index.php/rgc,2025-06-20 17:37:18
Revista Ibero-Americana de Ciências Ambientais (RICA),https://sustenere.inf.br/index.php/rica,2025-06-20 17:37:18
Revista Iberoamericana de Ciencas,http://www.reibci.org/,2025-06-20 17:37:18
"Revista Iberoamericana de Contaduría, Economía y Administración (RICEA)",http://www.ricea.org.mx/,2025-06-20 17:37:18
Revista Iberoamericana de las Ciencias Biológicas y Agropecuarias (CIBA) (also here),http://ciba.org/,2025-06-20 17:37:18
Revista Iberoamericana de las Ciencias de la Salud (RICS),http://www.rics.org.mx/,2025-06-20 17:37:18
Revista Iberoamericana de las Ciencias Sociales y Humanísticas (RICSH),http://www.ricsh.org.mxmx/,2025-06-20 17:37:18
Revista Iberoamericana para la Investigación y el Desarrollo Educativo (RIDE),http://www.ride.org.mx/,2025-06-20 17:37:18
Revista Sodebras (Soluções para o Desenvolvimento do País),http://www.sodebras.com.br/,2025-06-20 17:37:18
"Revistas Electrónicas UACh (AUS Journal, also here) (hijacker of a legitimate journal)",http://www.ausrevista.info/,2025-06-20 17:37:18
Revue Française D'Économie et de Gestion (French journal of Economics and Business),https://www.revuefreg.fr/index.php/home,2025-06-20 17:37:18
"RGUSH Journal of Pharmaceutical Sciences (published by eManuscript, a publishing division of Phcog.Net)",http://www.rjps.in/,2025-06-20 17:37:18
Rheumato,https://www.mdpi.com/journal/rheumato,2025-06-20 17:37:18
Risks,https://www.mdpi.com/journal/risks,2025-06-20 17:37:18
Robotics,https://www.mdpi.com/journal/robotics,2025-06-20 17:37:18
Romanian Biotechnological Letters,http://www.rombio.eu/,2025-06-20 17:37:18
Ruminants,https://www.mdpi.com/journal/ruminants,2025-06-20 17:37:18
Safety,https://www.mdpi.com/journal/safety,2025-06-20 17:37:18
Sanskruti International Multidisciplinary Research Journal (SIMRJ),http://www.journals.savap.org.pk/,2025-06-20 17:37:18
Sarcoma,https://www.hindawi.com/journals/sarcoma/,2025-06-20 17:37:18
Saudi Medical Journal,https://smj.org.sa/,2025-06-20 17:37:18
Scanning,https://www.hindawi.com/journals/scanning/,2025-06-20 17:37:18
Schizophrenia Research and Treatment,https://www.hindawi.com/journals/schizort/,2025-06-20 17:37:18
Scholarly Research Exchange,http://srej.wc.lt/,2025-06-20 17:37:18
Scholars World- International Refereed Multidisciplinary Journal Of Contemporary Research,http://scholarsworld.net/english/,2025-06-20 17:37:18
Sci,https://www.mdpi.com/journal/sci,2025-06-20 17:37:18
Science and Engineering Applications (SAEA),http://jfips.com/,2025-06-20 17:37:18
Science and Technology of Nuclear Installations,https://www.hindawi.com/journals/stni/,2025-06-20 17:37:18
Science and Technology Publishing,https://scitechpub.org/,2025-06-20 17:37:18
Science International,http://www.scienceinternational.com/,2025-06-20 17:37:18
Science International (Lahore),http://sci-int.com/,2025-06-20 17:37:18
Science Park,http://www.scienceparks.in/Default.aspx,2025-06-20 17:37:18
Science Postprint (SPP),http://www.spp-j.com/,2025-06-20 17:37:18
Science Research Reporter,http://www.jsrr.in/,2025-06-20 17:37:18
Science Reuters,http://www.sciencereuters.com/,2025-06-20 17:37:18
Scientia Pharmaceutica,https://www.mdpi.com/journal/scipharm,2025-06-20 17:37:18
Scientiam Juris,https://sustenere.inf.br/index.php/scientiamjuris,2025-06-20 17:37:18
Scientific Light,http://www.slg-journal.com/home,2025-06-20 17:37:18
Scientific Programming,https://www.hindawi.com/journals/sp/,2025-06-20 17:37:18
Scientific Research Journal of India,https://sites.google.com/site/scientificrji/,2025-06-20 17:37:18
Scientific Research Journal (Scirj),http://www.scirj.org/,2025-06-20 17:37:18
Scientific Researches,http://science-research.com/,2025-06-20 17:37:18
Scientific Transactions in Environment and Technovation,https://stetjournals.com/,2025-06-20 17:37:18
Scientific World,http://scientificworld.co.uk/,2025-06-20 17:37:18
Scientifica,https://www.hindawi.com/journals/scientifica/,2025-06-20 17:37:18
Scire Salutis,https://sustenere.inf.br/index.php/sciresalutis,2025-06-20 17:37:18
Sclerosis,https://www.mdpi.com/journal/sclerosis,2025-06-20 17:37:18
"Scottish Journal of Arts, Social Sciences and Scientific Studies (SJASS)",http://scottishjournal.co.uk/,2025-06-20 17:37:18
SCRO Annual Report Journal,http://scroreport.com/index.php/SCROAR/index,2025-06-20 17:37:18
Security and Communication Networks,https://www.hindawi.com/journals/scn/,2025-06-20 17:37:18
Seeds,https://www.mdpi.com/journal/seeds,2025-06-20 17:37:18
Sensors,https://www.mdpi.com/journal/sensors,2025-06-20 17:37:18
Sensors & Transducers Journal,http://www.sensorsportal.com/HTML/DIGEST/Journal_Subscription.htm,2025-06-20 17:37:18
Separations,https://www.mdpi.com/journal/separations,2025-06-20 17:37:18
Seventh Sense Research Group Journal,http://ssrgj.blogspot.com/,2025-06-20 17:37:18
Sexes,https://www.mdpi.com/journal/sexes,2025-06-20 17:37:18
Shiraz E-Medical Journal,http://emedicalj.com/,2025-06-20 17:37:18
Shiv Rudraksha International Journal of Advanced Research in Engineering & Management,http://www.srijarem.in/,2025-06-20 17:37:18
Shock and Vibration,https://www.hindawi.com/journals/sv/,2025-06-20 17:37:18
Signa Vitae – Journal of Intensive Care and Emergency Medicine,http://www.signavitae.com/,2025-06-20 17:37:18
Signals,https://www.mdpi.com/journal/signals,2025-06-20 17:37:18
"Singaporean Journal of Business Economics and Management Studies (SJBEM) (connected to Arabian Group of Journals, AGJ)",https://www.singaporeanjbem.com/,2025-06-20 17:37:18
Sinusitis,https://www.mdpi.com/journal/sinusitis,2025-06-20 17:37:18
Sleep Disorders,https://www.hindawi.com/journals/sd/,2025-06-20 17:37:18
Smart & Young,http://smartandyoung.com.ua/uk/,2025-06-20 17:37:18
Smart Cities,https://www.mdpi.com/journal/smartcities,2025-06-20 17:37:18
Smart Grid and Renewable Energy,https://www.scirp.org/journal/sgre,2025-06-20 17:37:18
Smart Nanosystems in Engineering and Medicine,http://gintem.org/,2025-06-20 17:37:18
Social Evolution,https://sustenere.inf.br/index.php/socialevolution,2025-06-20 17:37:18
Social Networking,https://www.scirp.org/journal/sn,2025-06-20 17:37:18
Social Sciences,https://www.mdpi.com/journal/socsci,2025-06-20 17:37:18
Societies,https://www.mdpi.com/journal/societies,2025-06-20 17:37:18
"Society: Politics, Economics, Law (Obŝestvo: Politika, Èkonomika, Pravo) (published by LLC Publishing House KHORS)",http://dom-hors.ru/,2025-06-20 17:37:18
Sociology Mind,https://www.scirp.org/journal/sm,2025-06-20 17:37:18
Soft,https://www.scirp.org/journal/soft,2025-06-20 17:37:18
Soft Nanoscience Letters,https://www.scirp.org/journal/snl,2025-06-20 17:37:18
Software,https://www.mdpi.com/journal/software,2025-06-20 17:37:18
Soil Systems,https://www.mdpi.com/journal/soilsystems,2025-06-20 17:37:18
Solar,https://www.mdpi.com/journal/solar,2025-06-20 17:37:18
Solids,https://www.mdpi.com/journal/solids,2025-06-20 17:37:18
South Asian Journal of Experimental Biology (SAJEB),https://www.sajeb.org/index.php/sajeb,2025-06-20 17:37:18
South Asian Journal of Food Technology and Environment,http://www.sweft.in/,2025-06-20 17:37:18
